Nombre de génération, Nombre d'étapes, x, y, z, seuil
2630,10,7527,7177,5615,20316
2631,611,6700,-8519,5090,3247
2632,156,884,1701,4049,6593
2633,7,5131,7227,609,12858
2634,224,18202,13440,-6374,25193
2635,59,6893,11909,9425,28152
2636,119,4238,5578,9398,19064
2637,63,-222,2993,5646,8402
2638,32,3268,8576,6907,18630
2639,21,1392,10568,9488,21411
2640,117,12572,5348,3485,21391
2641,117,1495,2571,1846,5891
2642,76,5876,3248,2655,11764
2643,132,7361,822,7100,15199
2644,310,-2957,19474,12977,29267
2645,125,11141,6454,5698,23114
2646,635,38467,-298,-8557,29334
2647,131,4699,7734,2097,14451
2648,125,921,6673,2370,9932
2649,204,-2372,6905,12368,16777
2650,50,6667,7867,15405,29663
2651,37,3170,1862,219,5200
2652,44,9925,12855,6902,29423
2653,437,2740,277,2626,5612
2654,11,3453,4775,6131,14240
2655,304,5066,16377,1850,23159
2656,79,6781,1223,8961,16813
2657,132,11238,3455,9032,23509
2658,28,5436,2172,8986,16573
2659,27,5299,10322,5504,21082
2660,329,5081,5324,-5383,5018
2661,28,10077,9506,5896,25475
2662,41,601,979,4106,5671
2663,39,5912,13309,8690,27757
2664,41,609,1217,5994,7753
2665,58,4867,230,9108,14154
2666,48,7614,10829,11009,29436
2668,32,4262,7824,10684,22588
2669,376,6927,10617,-8767,8758
2670,1018,-1469,37403,-25051,10799
2671,37,1938,2867,-12,4761
2672,53,2308,-229,2267,4336
2673,29,10294,6622,10227,26933
2674,20,8495,6435,8526,23334
2675,35,12232,10292,7095,29416
2676,18,3170,7248,7825,18104
2677,125,11751,3995,8933,24447
2678,307,3728,5949,12687,22357
2679,27,3617,10638,11674,25741
2680,212,20156,8151,1227,29493
2681,963,2300,9616,638,12464
2682,27,5855,5267,8429,19517
2683,310,14226,14930,-4798,24283
2684,148,8614,-3396,5558,10709
2685,11,7418,9019,7867,24203
2686,39,11684,7497,6062,25180
2687,28,8682,8254,9006,25901
2688,405,13799,-12352,8917,10357
2689,24,3184,4706,11543,19390
2690,33,6531,5020,6415,17862
2691,323,9707,6493,-6096,10092
2692,190,15131,7384,6225,28506
2693,47,5341,8547,12296,26104
2694,44,6855,5961,11350,24022
2695,124,-729,12519,8096,19744
2696,51,12383,9453,5935,27587
2697,143,8192,-6471,9990,11657
2698,511,5973,-6129,9565,9408
2699,237,2294,20511,-2274,20406
2700,6,5280,5760,10121,21069
2701,202,7554,-638,-3039,3856
2702,289,2292,3395,8080,13693
2703,1,9320,9021,4144,22375
2704,18,6209,2327,1358,9827
2705,27,4565,7477,6485,18354
2706,144,4755,9213,4491,18292
2707,29,4744,9860,6722,21170
2708,364,5668,8823,15263,29480
2709,69,-1003,1955,9681,10613
2710,595,-7206,11223,2318,6288
2711,13,9672,7660,4864,22191
2712,23,3991,3719,10570,18221
2713,48,15148,5585,6223,26741
2715,187,17414,-2490,3447,18293
2716,1781,-2470,72860,-65442,4936
2717,111,10388,2635,-3682,9261
2718,353,7806,-3716,2677,6728
2719,42,6062,12982,8752,27704
2720,107,5866,8906,25,14753
2721,16,4037,8701,8271,20860
2722,155,-3500,7281,12126,15770
2723,33,7248,12166,6606,25794
2724,18,3769,2269,6051,12088
2725,41,11477,8550,9096,28847
2726,684,9099,-375,-3224,5485
2727,12,2954,7176,3138,13249
2728,24,8386,10137,3626,22117
2729,430,7006,-8795,7207,5396
2730,125,4974,10246,-3373,11772
2732,133,2321,4149,3213,9588
2733,32,433,-831,3497,3073
2734,731,14734,9503,-16224,7998
2735,128,10052,8992,538,19406
2736,30,6920,6029,10489,23350
2737,154,7051,2949,-1132,8808
2738,39,8125,7658,10470,26156
2739,33,11068,9172,9769,29985
2740,37,6007,3156,8181,17244
2741,25,11371,8371,8967,28523
2742,220,-8783,-670,17530,8015
2743,39,6749,13459,5032,25026
2744,87,31,-4687,8834,4176
2745,89,5902,6744,1791,14326
2746,197,3934,2330,10362,16596
2747,209,6627,5462,10402,22421
2748,951,59649,-27611,-23229,8806
2750,117,1404,2152,9909,13348
2751,235,962,4815,-963,4804
2752,42,3779,9715,6671,20161
2753,168,-3799,-979,8142,3360
2754,372,-790,-2004,10334,7510
2755,257,9893,798,3944,14552
2756,12,5761,9858,6484,21934
2757,685,-8693,42287,-24506,9009
2758,26,4294,11962,7385,23490
2759,157,5016,-284,8152,12872
2760,3,7863,218,6689,14693
2761,16,5751,6678,10543,22949
2762,39,4737,13005,5261,22935
2763,49,8474,7888,5496,21839
2765,144,9107,-3416,5497,11184
2766,48,6201,9614,13294,28988
2767,31,10685,7909,7380,25863
2768,236,3420,21219,4543,29086
2769,578,-8424,13936,3533,9016
2770,39,4762,3567,10983,19198
2771,268,8981,5662,13782,28407
2772,75,6032,740,2078,8808
2773,169,-726,7501,1315,8031
2774,12,8942,9360,4855,23014
2775,40,8121,7955,13286,29267
2776,42,7343,9460,11537,28221
2777,132,1872,4656,6146,12588
2778,117,10830,5792,326,16936
2779,546,-9839,13009,4869,8038
2780,656,-10710,-936,19251,7548
2781,165,-4169,11600,6448,13788
2782,168,-5527,10263,-442,4289
2784,25,3686,7599,6069,17335
2786,285,9376,6932,5846,22117
2787,26,6327,9383,10587,26132
2788,241,69,3999,-1011,3034
2789,205,5607,-1352,13596,17781
2790,36,5047,3446,12817,21205
2791,857,36163,-22939,-4145,9071
2792,216,7073,11682,11388,29944
2793,143,8041,11502,1571,21033
2794,28,3049,11001,2417,16366
2795,1587,-1402,-71325,76092,3336
2797,36,5464,846,963,7247
2798,365,-6916,11030,7000,11053
2799,887,-12548,23676,-3220,7905
2800,213,-1412,8230,5303,12116
2801,329,11904,-18989,14511,7403
2802,14,2376,2834,2881,8049
2804,44,12191,9227,8010,29367
2805,162,4285,1769,10228,16260
2806,27,3724,10638,1803,16163
2807,50,7606,9717,8107,25368
2808,103,-1400,12684,4512,15741
2809,414,14261,-9829,14776,19144
2810,27,9122,8242,8613,25803
2811,62,11838,11037,7182,29842
2812,85,1121,-3062,6971,4996
2813,666,-5466,-1268,16790,10000
2814,515,21150,-7619,12540,25945
2815,25,8022,4384,9513,21841
2816,58,342,7203,2640,10171
2817,1136,-34460,-4045,52531,13926
2818,88,2344,9863,-735,11360
2819,121,4441,4095,-280,8195
2820,26,1845,3389,-910,4309
2821,294,10339,-890,1313,10698
2822,85,426,6604,1943,8891
2823,136,5865,5661,11585,23078
2824,85,-937,1973,3766,4760
2825,338,2134,-2977,14113,13209
2826,114,2006,6466,2636,11070
2827,35,4005,7695,14267,25956
2829,844,18614,-22683,10675,6560
2830,87,-548,6989,3313,9695
2832,127,-307,6480,-1324,4823
2833,181,12359,4271,-3080,13509
2834,91,7973,3297,391,11626
2835,38,7421,9138,6021,22360
2836,31,9184,11381,2048,22587
2837,32,7001,7412,2303,16658
2838,315,149,7373,13864,21275
2840,30,8443,8718,5692,22636
2841,109,9119,3983,5698,18779
2844,25,12021,5001,6990,23940
2845,154,1726,78,10058,11746
2846,58,8491,10964,6806,26070
2847,112,1304,4872,3454,9606
2848,7,10013,9637,1982,21567
2849,203,9630,-1361,6428,14565
2850,85,-1023,3070,13419,15409
2851,1,1965,3644,9055,14622
2852,401,-7158,21989,4565,19343
2853,72,2661,3727,7358,13672
2854,100,10712,4649,3310,18614
2855,30,6150,5595,6924,18563
2856,32,4669,4498,6110,15192
2857,363,4033,-5523,18480,16961
2858,182,8054,10599,6553,25025
2859,202,15311,1078,4218,20572
2860,36,13001,5676,8275,26763
2861,127,-705,3284,3106,5655
2862,196,5102,7404,13287,25788
2863,531,-15869,-572,25329,8859
2864,255,4368,8974,-6651,6637
2865,223,12783,6629,6862,26176
2866,543,-363,4380,8315,12322
2867,385,6859,-12972,11381,5243
2869,506,-1040,4535,14793,18164
2870,151,3432,2350,812,6537
2871,159,2971,2262,10936,16134
2872,181,758,841,3791,5354
2873,183,11380,8341,2263,21873
2874,388,6612,-16246,15976,6292
2875,45,2056,5340,2909,10268
2876,262,6709,10439,3748,20870
2877,659,727,-4669,7677,3734
2878,12,3127,4351,2910,10384
2879,190,8170,-266,12597,20494
2880,503,4069,11337,10640,26013
2881,6,6028,8141,9392,23510
2882,146,11065,-7482,8588,12075
2883,28,10440,4830,6518,21744
2884,12,9941,8071,8802,26706
2885,194,10210,926,6717,17798
2886,36,5379,11959,8558,25839
2887,355,16386,1059,12354,29696
2888,27,11045,3723,7251,21821
2889,29,11089,8039,9223,28308
2890,20,8835,3326,9013,21027
2891,59,8663,9416,9411,27302
2892,195,15550,1420,-984,15924
2893,135,5321,-2043,11050,14322
2894,43,13365,5609,10451,29211
2895,98,7800,4742,3954,16398
2896,48,8785,13552,7729,29816
2897,1780,10909,37641,-39963,8548
2899,55,6973,6260,14412,27467
2900,21,5346,3097,6906,15210
2901,4,6707,4316,734,11755
2902,217,8299,-761,19825,27158
2903,1,4434,6948,8130,19433
2904,44,13925,8158,6458,28300
2905,23,4745,4342,11046,20075
2906,35,3314,3254,-2881,3656
2907,16,7727,6588,6681,20898
2908,132,5531,-1780,5978,9702
2909,43,9483,8072,4091,21482
2910,33,4620,12119,7395,23912
2911,27,11926,8871,2808,23530
2912,168,11078,-796,4324,14518
2913,24,3374,10482,9020,22695
2914,188,-2840,4701,3529,5368
2915,647,-26120,16599,15917,6385
2916,41,10111,7832,6629,24514
2917,7,7944,5273,3665,16839
2918,30,2222,9229,2373,13715
2919,192,11371,8490,4981,24701
2920,151,4088,5118,2333,11449
2921,183,12163,1022,417,13485
2922,33,7355,6758,7394,21425
2924,15,6104,7524,2083,15602
2925,194,15264,3605,4292,23019
2926,90,8488,8048,4762,21222
2927,32,10242,11102,4212,25479
2928,23,10070,7661,9409,27111
2929,18,5174,5790,3310,14232
2930,66,3976,3257,6035,13172
2931,31,-3632,2182,5416,3943
2932,8,1951,1930,7252,11077
2933,20,9352,7251,4927,21455
2934,41,4889,8946,5027,18757
2935,152,10537,7713,-1289,16916
2936,19,7829,5782,2348,15821
2937,108,4585,8378,3429,16381
2938,46,5573,631,1726,7918
2939,26,3143,11310,7213,21480
2940,955,-21606,21771,6995,7120
2941,15,4228,6901,2304,13380
2942,99,6448,7969,-3031,11299
2943,375,-15823,16310,4419,4893
2944,180,4084,6908,2456,13391
2945,9,2297,7541,1458,11205
2946,312,7298,10549,-7273,10502
2947,121,8800,2679,701,12097
2948,47,7808,3362,6361,17436
2950,126,1299,8252,3179,12664
2952,26,9907,4331,10985,25166
2953,21,8500,8531,9025,26042
2954,412,11322,7130,10930,29301
2955,29,11370,9317,7194,27793
2956,198,-4385,12191,6281,14058
2957,170,-2516,9368,6303,13071
2958,18,3076,9120,6543,18674
2959,101,6984,-175,2093,8817
2960,136,8486,-4801,6637,10291
2963,51,7841,8885,13189,29676
2964,1610,-13679,76525,-59070,3775
2965,5,3170,8741,9985,21802
2966,131,8119,3586,896,12513
2967,41,13015,4469,8646,25877
2968,17,4511,6358,1639,12473
2969,32,8585,8471,9362,26398
2970,516,-11415,19425,-610,7363
2971,31,11858,7582,5902,25245
2972,15,7253,1918,5443,14602
2973,137,7603,5896,1270,14692
2974,85,3374,10827,8037,22048
2975,99,8106,7735,2502,18236
2976,32,9633,5560,6019,21136
2977,366,-1058,-6186,13353,6097
2978,262,18018,8500,-1582,24880
2979,43,3020,11394,9057,23376
2980,20,5113,9963,4967,19948
2981,149,-249,3703,2193,5605
2982,31,2456,2252,172,4862
2984,290,-2413,3770,8720,10046
2985,329,1913,13824,-9349,6333
2986,592,17626,-14080,1558,5070
2987,301,22,11885,1970,13844
2988,640,4509,14299,-11244,7519
2989,203,12150,8150,-2374,17763
2990,325,16576,-2905,11556,25075
2991,411,-7730,25788,9324,27331
2992,202,8784,1556,11257,21476
2993,153,-1646,8094,6137,12464
2994,149,5184,8873,6501,20365
2995,33,-2083,1062,4268,3226
2996,29,6953,9317,5867,22097
2997,196,714,726,14876,16309
2998,7,1872,5604,8609,16058
2999,46,10561,12437,4676,27589
3000,87,6160,1303,5342,12726
3001,655,13406,1026,6873,21183
3003,92,4148,1320,4075,9495
3004,6,5091,4776,4960,14774
3005,43,10586,7036,9173,26708
3006,6,5694,1098,2221,8927
3007,46,6071,10558,11410,27877
3008,177,4151,6126,2215,12423
3009,52,5539,3969,2961,12453
3010,35,5707,-304,-1319,4082
3011,24,5945,5803,6735,18354
3012,35,9099,9764,9984,28604
3013,208,4274,8071,5225,17489
3014,241,2159,8942,-2115,8902
3015,28,6239,10388,10847,27319
3016,109,-2684,3859,12395,13455
3017,289,-3362,12814,5367,14783
3018,129,2552,1307,932,4787
3019,326,-10682,13672,3372,6344
3020,145,-6043,6344,12165,12385
3021,143,2274,9617,5954,17697
3022,153,4459,6583,8599,19557
3023,130,2445,6235,-410,8237
3024,109,3018,-926,3896,5931
3025,113,2789,6841,6744,16240
3027,309,-2810,16971,8099,22057
3028,41,8640,9192,11216,29000
3029,182,2665,16357,2953,21955
3031,51,6062,4235,16453,26554
3032,28,9582,2726,1782,13991
3033,13,3874,4806,6838,15469
3034,126,5345,3114,469,8854
3035,34,5239,-4366,4875,5704
3036,29,6234,7662,6642,20341
3038,111,12144,-1925,2726,12881
3039,212,12772,3193,-9096,6820
3040,19,5483,9044,4520,18890
3041,285,-9708,10284,10104,10654
3042,154,6744,8138,1761,16513
3043,14,8064,9019,4776,21742
3044,162,5241,1876,5509,12514
3045,43,4860,6867,12577,24232
3046,238,7724,9716,7025,24393
3047,183,11748,1652,-4237,9131
3048,9,6132,3386,1595,11047
3049,14,9133,8099,1616,18680
3050,36,9570,6052,13634,29115
3052,701,4471,21367,-21896,3914
3053,53,16986,6024,5521,28413
3054,41,8969,7084,9326,25264
3055,160,3896,3560,-69,7322
3056,113,4766,-1681,9152,12142
3057,30,7712,10123,11786,29380
3058,139,11149,4398,6328,21803
3059,447,6783,-872,1453,7351
3060,137,8578,1569,12269,22221
3061,41,9738,5744,10658,26109
3062,308,2825,19037,-15665,6142
3063,138,1462,-966,5080,5528
3065,62,9470,9732,10228,29351
3066,317,9972,11359,-2645,18588
3067,123,4080,8210,7380,19542
3068,121,3742,7267,820,11788
3069,1,9749,961,3392,14096
3070,41,4971,3034,-1037,6964
3071,386,-15,-164,12201,11990
3072,86,6461,3321,351,10070
3073,13,8337,3251,1607,13097
3074,108,6480,2431,7940,16836
3075,30,7429,9793,10902,27873
3076,40,1213,4576,-2757,3026
3077,36,5841,8825,12280,26824
3078,202,7763,4772,4411,16923
3080,9,8288,6653,9702,24571
3081,71,1601,7870,993,10391
3082,243,13098,-7306,-125,5622
3083,344,-1128,7900,8844,15554
3085,144,5416,8356,580,14254
3086,39,12474,6621,9891,28738
3087,65,2580,1208,7218,10906
3088,214,-4288,15909,9157,20645
3090,22,8137,11436,5093,24460
3091,785,16816,17210,-25776,8223
3092,285,10863,5784,3443,20018
3093,27,7133,10826,5364,23107
3094,195,6542,-2522,3032,7035
3095,107,1864,6117,7575,15529
3096,302,-3069,1231,8012,6154
3097,38,8684,8376,3459,20343
3098,159,9207,8202,4470,21851
3099,35,9172,6565,9330,25017
3100,30,11730,4313,6778,22629
3101,15,8367,8313,8990,25527
3102,21,5310,4413,1264,10954
3103,29,7758,6669,9637,23965
3104,127,635,4775,5761,11074
3105,98,1066,2969,5704,9644
3106,256,-11644,13842,4968,7146
3107,299,4312,621,4786,9645
3108,19,10082,7616,10736,28342
3109,0,7724,5515,4582,17796
3110,21,5580,11065,8386,25007
3111,27,9844,2270,12840,24921
3112,496,-5589,15063,8746,18062
3113,17,1397,3928,8924,14177
3114,24,10160,11149,4119,25278
3115,81,5870,-1712,4578,8652
3116,46,11599,7833,8004,27313
3117,148,3229,2257,5828,11272
3118,89,380,3347,5102,8777
3119,25,6937,6339,9990,23244
3120,25,2756,7953,790,11395
3122,16,3993,8667,2128,14726
3123,104,5148,2022,136,7292
3124,0,1632,9207,8348,19066
3125,154,8182,-2614,7171,12689
3126,35,7074,13427,7470,27923
3127,51,15206,5050,6311,26567
3128,20,4451,9909,3179,17381
3129,14,6384,8048,3072,17371
3130,143,-597,-2020,5763,3122
3131,243,1306,-7957,11717,5028
3132,39,14251,6895,3953,24941
3133,44,5562,11128,7122,23586
3134,14,7058,9868,8755,25592
3135,170,-1340,6010,9058,13661
3136,28,12014,9411,7951,29209
3137,33,12129,11266,4790,27908
3138,17,3138,7894,10193,21051
3139,6,7976,4980,9075,21842
3140,443,18050,18835,-23806,12980
3141,104,11125,6952,4141,22160
3142,120,5827,3641,2000,11403
3143,30,9040,6391,8939,24204
3144,597,-32902,17257,21047,5370
3145,34,8175,9714,7780,25445
3146,227,7893,3670,-974,10523
3147,235,2667,18354,3901,24722
3148,216,2213,2381,8346,12837
3149,492,3858,4542,-4136,4256
3150,319,8428,10803,2063,21093
3151,217,9289,-762,7125,15603
3152,128,-175,9748,3467,12934
3153,108,4104,5149,8233,17379
3154,41,9010,3862,8206,20973
3155,83,6011,4473,660,11129
3156,163,8115,-1476,1648,8208
3157,38,10150,6357,7370,23836
3158,96,8474,1912,-1231,9106
3159,36,7847,11940,7020,26747
3160,106,1879,-1258,7209,7801
3161,50,7207,7380,9657,24215
3162,139,11372,-3238,4369,12426
3163,35,11369,11966,6458,29623
3164,87,7283,12258,5707,25105
3165,89,4793,5633,-1847,8546
3166,203,14703,4818,10065,29377
3167,25,6848,7492,8790,23105
3168,54,5306,859,4422,10498
3169,149,8630,-5067,11835,15346
3170,28,6252,11960,11677,29774
3171,30,12569,8419,5091,25907
3172,36,5035,12478,11132,28445
3173,188,-647,9344,12599,21169
3174,52,5579,12843,10035,28177
3175,182,-3411,5402,3329,5280
3176,17,4888,11064,10323,26195
3177,41,5243,9518,8056,22724
3178,84,-292,1886,7564,9102
3179,30,7423,3173,3052,13518
3180,94,3060,-511,4567,7056
3181,135,5634,3157,6890,15652
3182,131,10119,8199,2511,20814
3183,117,-4210,5027,7328,8074
3185,346,6187,1991,-1756,6372
3186,241,18893,5941,1586,26264
3187,343,-3452,5652,8706,10814
3188,947,-2236,16299,-10804,3234
3189,12,5443,9916,5939,21223
3190,30,6265,2357,10715,19277
3191,23,10151,8858,7304,26173
3192,8,6783,4834,6078,17622
3193,347,21490,-8676,16980,29577
3194,509,-7283,4924,8404,6038
3195,5,9032,2986,1261,13213
3196,666,-8741,3795,26329,21265
3197,710,11409,13812,-20488,4702
3198,39,6590,7757,5515,19793
3199,123,-1189,9709,-198,8298
3200,1182,30813,-700,-22953,7096
3201,105,5442,11064,-2639,13859
3202,42,12092,5977,11109,29074
3203,30,3817,8689,6712,19214
3205,205,8679,737,122,9498
3206,1696,-14964,43180,-22732,5471
3208,36,7790,11137,10679,29544
3209,108,4567,11163,8782,24291
3210,143,-632,5451,8487,13206
3211,133,3404,4337,10752,18346
3212,228,15646,553,10103,26172
3213,45,8596,7260,9624,25448
3214,111,2658,4801,7613,15023
3215,201,-5738,-135,15276,9344
3216,41,6665,13357,9532,29517
3217,42,4314,2266,-1500,5065
3220,14,7892,4762,10495,23077
3221,306,-1028,1367,13822,14078
3222,276,-383,4084,14023,17664
3223,107,4820,8358,3341,16445
3224,97,5692,8220,-1254,12544
3225,190,8401,10516,-7399,11490
3226,24,9658,9555,5803,24960
3227,23,8782,9623,10670,28897
3228,108,685,4333,5814,10750
3229,388,-8696,16672,5281,13129
3230,34,2266,4224,796,7244
3231,3,9728,5147,8012,22825
3232,34,10170,9274,7222,26602
3233,2347,37066,-27276,-6257,3509
3234,4,8366,10136,8107,26546
3235,99,5316,9547,5296,20069
3236,32,6007,12546,5891,24375
3237,90,3686,-4427,7543,6765
3238,123,1999,7970,4399,14340
3239,161,4667,10473,6496,21447
3241,38,3471,6779,12966,23214
3242,33,8245,7527,9287,25053
3243,53,10154,13551,5713,29276
3244,88,4348,1667,4117,10131
3246,270,-750,377,22291,21790
3248,49,13881,8624,7002,29306
3249,1378,-71602,19908,59329,7592
3250,28,3249,6395,10697,20280
3251,54,6017,13271,8835,27883
3252,2943,-111438,63341,53102,4977
3253,301,4906,9525,9343,23649
3254,184,-2601,3370,12419,13100
3255,22,3258,5545,9201,17955
3256,40,12278,6313,7429,25973
3257,109,-1557,5140,6498,10009
3258,101,6291,1783,3025,10992
3259,35,1102,-563,5403,5902
3260,396,9242,3222,-4945,7497
3261,29,12855,7931,3050,23821
3262,373,-2027,-4155,13326,7109
3263,129,9095,1229,4454,14709
3264,2,4862,1108,6410,12373
3265,21,9417,10769,8551,28681
3266,505,-6850,27152,9451,29579
3267,547,1260,12039,-9658,3616
3268,701,19047,11791,-10439,20324
3269,37,5722,7054,13057,25664
3270,796,31314,-37046,12768,7014
3271,622,30771,-16746,-10642,3351
3272,114,5500,3394,5584,14388
3273,17,7341,2710,7946,17937
3274,55,10322,13877,5032,29165
3275,167,8449,5602,9730,23780
3276,30,5104,9358,8732,22976
3277,88,8358,1100,1664,11040
3278,394,13604,13199,-19863,6909
3279,111,5176,5952,-1604,9439
3280,322,7997,1186,16160,25117
3281,3,3383,7414,1813,12508
3283,104,4454,5641,-1346,8700
3284,25,11509,2773,7441,21714
3285,44,12454,6597,11048,29952
3286,11,6052,6962,3764,16674
3287,42,9678,7089,4713,21296
3288,242,1870,18182,1286,21200
3289,46,11531,7179,9257,27951
3290,222,12404,6485,7693,26536
3291,41,6500,12260,7894,26589
3292,368,7329,17989,3025,28265
3293,33,10166,9359,4200,23640
3294,50,14451,9530,5690,29622
3295,97,6124,2836,3104,11957
3296,259,9871,10171,4101,23984
3297,75,3235,4465,5513,13091
3298,194,-6075,13655,-2557,4984
3299,171,7497,3470,9751,20659
3300,28,8563,8387,5894,22786
3301,226,15628,3498,8583,27576
3302,263,11200,3239,6823,21194
3303,28,-528,563,3441,3468
3304,235,2338,14381,9596,26247
3305,1378,7293,29396,-33169,3498
3306,0,4084,9925,7728,21661
